Result_Id,Correct_File,Guessed_File,Filename_Match,Correct_Pages,Guessed_Page,Page_Match,Distance,Text_Match_Start_Percent,Match_Length_Start,Text_Match_End_Percent,Match_Length_End,No_match,Match_Threshold,Difficulty,Category,Expected_answer,Question,Returned_Chunk,Chunk_Id
RN021R1,2023_24_ubu6_20231211104325_publicering.pdf,bygga_bedoma_betygsatta_bättre_elevernas_kunskap.pdf,False,[9],535,False,0.39416253566741943,0.0,0,54.54545454545455,6,False,True,Easy,Education,1 juli 2024,När föreslås träda i kraft?,"ersätts med ämne, ska träda i kraft den 1 januari 2022. Det ger de myndigheter som ska samråda i frågan tid för detta innan lagen ska börja tillämpas på utbildning som påbörjas efter den 30 juni 2024. 15.1.2 Författningsändringar – det behövs två olika lagar om ändring i skollagen Förslagen i denna utredning innebär i några fall att flera",bygga_bedoma_betygsatta_bättre_elevernas_kunskap.pdf_chunk2788
RN021R2,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[9],14,False,0.3990723490715027,0.0,0,0.0,0,True,False,Easy,Education,1 juli 2024,När föreslås träda i kraft?,därför att lagändringarna ska träda i kraft så tidigt som möjligt. 14,2023_24_UbU6_20231211104325_Publicering.pdf_chunk84
RN021R3,2023_24_ubu6_20231211104325_publicering.pdf,skatteverket_krypto.pdf,False,[9],6,False,0.43063926696777344,0.0,0,45.45454545454545,5,False,True,Easy,Education,1 juli 2024,När föreslås träda i kraft?,"detta skedde, dvs. den 7 november 2024. Verket anser dessutom att det tydligt i kommande proposition ska framgå att avtalet underställs Riksdagen för godkännande. Detta gäller även om innehållet i tilläggsavtalet tas in i olika paragrafer i lagar som föreslås i kommande proposition.",skatteverket_krypto.pdf_chunk42
RN021R4,2023_24_ubu6_20231211104325_publicering.pdf,bygga_bedoma_betygsatta_bättre_elevernas_kunskap.pdf,False,[9],529,False,0.46458899974823,0.0,0,0.0,0,True,False,Easy,Education,1 juli 2024,När föreslås träda i kraft?,"15 Ikraftträdande, övergångsbestämmelser och genomförande I detta kapitel redovisar utredningen förslag gällande ikraftträdande och övergångsbestämmelser som behöver införas. Vi redovisar även förslag gällande genomförande och implementering. 15.1 Ikraftträdande 15.1.1 Införandet bör vara så samlat som möjligt Utredningens förslag: Förslaget om kompensatorisk",bygga_bedoma_betygsatta_bättre_elevernas_kunskap.pdf_chunk2746
RN021R5,2023_24_ubu6_20231211104325_publicering.pdf,bygga_bedoma_betygsatta_bättre_elevernas_kunskap.pdf,False,[9],535,False,0.46541446447372437,90.9090909090909,10,0.0,0,False,True,Easy,Education,1 juli 2024,När föreslås träda i kraft?,"ändringar behöver göras i samma paragraf i skollagen och att dessa ändringar behöver börja tillämpas vid olika tidpunkter. Utredningen föreslår därför att ändringarna genomförs genom två olika lagar om ändring i skollagen, en lag som träder i kraft den 1 juli 2021 (se avsnitt 1.1) och en lag som träder i kraft den 1 januari 2022 (se avsnitt",bygga_bedoma_betygsatta_bättre_elevernas_kunskap.pdf_chunk2789
RN022R1,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[5],5,True,0.3614612817764282,100.0,16,100.0,16,False,True,Easy,Education,Den 22 juni 2023,När beslutade regeringen att inhämta Lagrådets yttrande över lagförslaget?,2021/2022:231). I betänkandet behandlas även den redovisning av hanteringen av tillkännagivandet som regeringen gör i propositionen. Lagrådet Regeringen beslutade den 22 juni 2023 att inhämta Lagrådets yttrande över det lagförslag som finns i propositionen. Lagrådets synpunkter behandlas i avsnitt 6.2 i propositionen. Propositionens huvudsakliga innehåll I propositionen föreslår regeringen,2023_24_UbU6_20231211104325_Publicering.pdf_chunk18
RN022R2,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[5],15,False,0.39204829931259155,25.0,4,0.0,0,False,False,Easy,Education,Den 22 juni 2023,När beslutade regeringen att inhämta Lagrådets yttrande över lagförslaget?,till i utbildningen. Lagförslaget bör därför antas av de skäl som anförs ovan och i propositionen. Utskottet delar även regeringens bedömning att riksdagens tillkännagivande får anses tillgodosett. Utskottet övergår nu till att behandla motionsyrkanden som innehåller förslag om tillkännagivanden i frågor som anknyter till lagförslaget. 15,2023_24_UbU6_20231211104325_Publicering.pdf_chunk90
RN022R3,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[5],7,False,0.41346490383148193,25.0,4,25.0,4,False,True,Easy,Education,Den 22 juni 2023,När beslutade regeringen att inhämta Lagrådets yttrande över lagförslaget?,2023/24:UbU6 Utskottets överväganden Inledning Betänkandet är disponerat så att utskottet inleder med att behandla regeringens lagförslag. Därefter behandlas motionsyrkanden som innehåller förslag till tillkännagivanden till regeringen i frågor som anknyter till lagförslaget. Regeringens lagförslag Utskottets förslag i korthet Riksdagen antar regeringen förslag till lag om,2023_24_UbU6_20231211104325_Publicering.pdf_chunk23
RN022R4,2023_24_ubu6_20231211104325_publicering.pdf,bygga_bedoma_betygsatta_bättre_elevernas_kunskap.pdf,False,[5],258,False,0.42552649974823,0.0,0,0.0,0,True,False,Easy,Education,Den 22 juni 2023,När beslutade regeringen att inhämta Lagrådets yttrande över lagförslaget?,Riksdagen beslutade i enlighet med dessa förslag i propositionen. 258,bygga_bedoma_betygsatta_bättre_elevernas_kunskap.pdf_chunk1242
RN022R5,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[5],3,False,0.4299592971801758,0.0,0,31.25,5,False,True,Easy,Education,Den 22 juni 2023,När beslutade regeringen att inhämta Lagrådets yttrande över lagförslaget?,2023/24:UbU6 Utskottets förslag till riksdagsbeslut 1. Regeringens lagförslag Riksdagen antar regeringens förslag till lag om ändring i skollagen (2010:800). Därmed bifaller riksdagen proposition 2023/24:21. 2. Frågor om rätten till läromedel m.m. Riksdagen avslår motionerna 2023/24:1930 av Mattias Jonsson och Amalia Rud Pedersen,2023_24_UbU6_20231211104325_Publicering.pdf_chunk10
