Result_Id,Correct_File,Guessed_File,Filename_Match,Correct_Pages,Guessed_Page,Page_Match,Distance,Text_Match_Start_Percent,Match_Length_Start,Text_Match_End_Percent,Match_Length_End,No_match,Match_Threshold,Difficulty,Category,Expected_answer,Question,Returned_Chunk,Chunk_Id
RN021R1,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[9],9,True,0.34121501445770264,100.0,11,100.0,11,False,True,Easy,Education,1 juli 2024,När föreslås träda i kraft?,"Ikraftträdande
Regeringen föreslår att lagändringarna ska träda i kraft den 1 juli 2024.


Skälen för regeringens förslag",2023_24_UbU6_20231211104325_Publicering.pdf_chunk52
RN021R2,2023_24_ubu6_20231211104325_publicering.pdf,bygga_bedoma_betygsatta_bättre_elevernas_kunskap.pdf,False,[9],529,False,0.38072681427001953,0.0,0,0.0,0,True,False,Easy,Education,1 juli 2024,När föreslås träda i kraft?,"15   Ikraftträdande,
     övergångsbestämmelser
     och genomförande





I detta kapitel redovisar utredningen förslag gällande ikraftträdande
och övergångsbestämmelser som behöver införas. Vi redovisar även
förslag gällande genomförande och implementering.


15.1   Ikraftträdande

15.1.1  Införandet bör vara så samlat som möjligt",bygga_bedoma_betygsatta_bättre_elevernas_kunskap.pdf_chunk3412
RN021R3,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[9],14,False,0.4021231532096863,100.0,11,100.0,11,False,True,Easy,Education,1 juli 2024,När föreslås träda i kraft?,"Tidpunkten för ikraftträdandet
                 När det gäller den föreslagna tidpunkten för ikraftträdandet (den 1 juli 2024)
                    anför regeringen att syftet med förslagen  till ändringar  i skollagen är att
                    elevernas tillgång till ändamålsenliga läromedel ska öka. Regeringen anser
                    därför att lagändringarna ska träda i kraft så tidigt som möjligt. 14",2023_24_UbU6_20231211104325_Publicering.pdf_chunk106
RN021R4,2023_24_ubu6_20231211104325_publicering.pdf,bygga_bedoma_betygsatta_bättre_elevernas_kunskap.pdf,False,[9],530,False,0.40972888469696045,0.0,0,0.0,0,True,False,Easy,Education,1 juli 2024,När föreslås träda i kraft?,kompetens ska träda i kraft den 1 januari 2022. Överväganden om införande,bygga_bedoma_betygsatta_bättre_elevernas_kunskap.pdf_chunk3423
RN021R5,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[9],1,False,0.4315798282623291,100.0,11,100.0,11,False,True,Easy,Education,1 juli 2024,När föreslås träda i kraft?,"Lagändringarna föreslås träda i kraft den 1 juli 2024.
   Utskottet anser att riksdagen bör avslå motionsyrkandena.
    I betänkandet finns sex reservationer (S, V, C, MP) och ett särskilt yttrande
(S).",2023_24_UbU6_20231211104325_Publicering.pdf_chunk6
RN022R1,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[5],5,True,0.25440049171447754,100.0,16,100.0,16,False,True,Easy,Education,Den 22 juni 2023,När beslutade regeringen att inhämta Lagrådets yttrande över lagförslaget?,"Lagrådet
Regeringen beslutade den 22 juni 2023 att inhämta Lagrådets yttrande över
det lagförslag som finns i propositionen. Lagrådets synpunkter behandlas i
avsnitt 6.2 i propositionen.

Propositionens huvudsakliga innehåll",2023_24_UbU6_20231211104325_Publicering.pdf_chunk24
RN022R2,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[5],15,False,0.3388385772705078,25.0,4,0.0,0,False,False,Easy,Education,Den 22 juni 2023,När beslutade regeringen att inhämta Lagrådets yttrande över lagförslaget?,"Lagförslaget bör därför antas av de skäl som anförs ovan och i proposi-
tionen.
   Utskottet delar även regeringens bedömning  att riksdagens tillkänna-
givande får anses tillgodosett.
Utskottet övergår nu till att behandla motionsyrkanden som innehåller förslag
om tillkännagivanden i frågor som anknyter till lagförslaget. 15",2023_24_UbU6_20231211104325_Publicering.pdf_chunk114
RN022R3,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[5],15,False,0.3885774612426758,0.0,0,0.0,0,True,False,Easy,Education,Den 22 juni 2023,När beslutade regeringen att inhämta Lagrådets yttrande över lagförslaget?,"kvalitetssäkrade läromedel. Utskottet ansåg att regeringen borde vidta åtgärder
i enlighet med detta.
    I propositionen bedömer regeringen att tillkännagivandet är tillgodosett
genom de förslag till ändringar i skollagen som lämnas i propositionen.",2023_24_UbU6_20231211104325_Publicering.pdf_chunk111
RN022R4,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[5],2,False,0.3932124376296997,25.0,4,0.0,0,False,False,Easy,Education,Den 22 juni 2023,När beslutade regeringen att inhämta Lagrådets yttrande över lagförslaget?,"Utskottets förslag till riksdagsbeslut ............................................................... 3
                  Redogörelse för ärendet .................................................................................. 5
                   Ärendet och dess beredning .......................................................................... 5
                     Propositionens huvudsakliga innehåll .......................................................... 5
                     Utskottets överväganden ................................................................................. 7
                    Regeringens lagförslag ................................................................................. 7
                    Frågor om rätten till läromedel m.m. .......................................................... 16",2023_24_UbU6_20231211104325_Publicering.pdf_chunk8
RN022R5,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[5],31,False,0.4353843331336975,25.0,4,0.0,0,False,False,Easy,Education,Den 22 juni 2023,När beslutade regeringen att inhämta Lagrådets yttrande över lagförslaget?,"31.1.  Riksdagen  ställer sig bakom det som anförs  i motionen om  att
       förverkliga Läromedelsutredningens förslag och tillkännager detta för
       regeringen.
Förslaget behandlas i den del som avser Läromedelsutredningens förslag om
förtydligande i skollagens bestämmelser om att elevernas tillgång till böcker och lärverktyg ska förverkligas. 31",2023_24_UbU6_20231211104325_Publicering.pdf_chunk249
RN023R1,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[29],29,True,0.32818078994750977,43.292682926829265,71,3.658536585365854,6,False,True,Easy,Education,Den socialdemokratiskt ledda regeringen tillsatte 2019 en utredning med uppdrag att bl.a. föreslå hur statens roll bör se ut när det gäller läromedel i svensk skola,Vad var syftet med Läromedelsutredningen som tillsattes 2019?,"hem. Den socialdemokratiskt ledda regeringen tillsatte 2019 en utredning med
uppdrag att bl.a. föreslå hur statens roll bör se ut när det gäller läromedel i
svensk  skola. Utredningen överlämnade  i augusti 2021 slutbetänkandet
Läromedelsutredningen – böckernas betydelse och elevernas tillgång  till",2023_24_UbU6_20231211104325_Publicering.pdf_chunk235
RN023R2,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[29],23,False,0.3354058861732483,0.0,0,3.048780487804878,5,False,False,Easy,Education,Den socialdemokratiskt ledda regeringen tillsatte 2019 en utredning med uppdrag att bl.a. föreslå hur statens roll bör se ut när det gäller läromedel i svensk skola,Vad var syftet med Läromedelsutredningen som tillsattes 2019?,"Läromedelsutredningen
Utredningen om stärkta skolbibliotek och läromedel har bl.a. haft i uppdrag att
utreda och  föreslå  åtgärder  för  att säkra  tillgången  till ändamålsenliga
läromedel av hög kvalitet för alla elever  i förskoleklassen, grundskolan,",2023_24_UbU6_20231211104325_Publicering.pdf_chunk183
